RASMC_RNA_PDGF_JQ1_2H	RASMC_RNA_PDGF_JQ1_24H	LOG2_FOLD_CHANGE	P_VALUE
Creb1	18.1262975678876	11.0653012595032	-0.712041543983505	0.0148217006229096
Creb3	99.7080374016925	96.1162781669639	-0.0529290188096074	0.696176393371645
Creb3l1	13.630357823762	6.22346015287047	-1.13103461034165	0.01953453474002
Creb3l2	27.4435509441254	12.836314851123	-1.09623608329838	0.0857967045863175
Creb5	1.17632097995144	0.886900957113955	-0.407436870152776	0.538648689048328
Crebbp	2.43860742689446	2.28388536280764	-0.0945672902026026	0.782284313555357
Crebl2	3.27123257955373	5.39451017937897	0.721657632748925	0.153100731569759
Crebrf	0.865888406553881	2.33420308739761	1.4306770769644	0.080829192866511
Crebzf	14.4886011324362	14.5939800154034	0.0104550731897186	0.957137354369087
Creg1	0.764533166289801	1.02751247353217	0.42650491391796	0.645949057459379
Creld1	22.8598703922668	25.2149410802728	0.141461630172477	0.602980017011011
Creld2	41.1561259751356	37.0186109537613	-0.152856425684496	0.347804180871596
Crem	4.44963705507971	3.69832208151159	-0.266816791691752	0.372413820772547
Crim1	113.319820549121	46.7256507955166	-1.27811355910933	0.0250676813710611
Crip1	2.04185979460903	0.176913505511391	-3.52876771404348	0.0718021262456503
Crip2	95.3530338157589	99.7910801099251	0.0656320240821511	0.679158544050357
Cript	19.6718519640213	40.2736042986601	1.03370180908087	0.0158666311692401
Crisp2	0.26910880247273	1.5313444553176	2.50853734715712	0.0720576262041222
Crispld2	6.49478527517833	0.482079162842997	-3.75193985151918	0.0285578630314249
Crk	73.8350204801059	82.4361083365965	0.158971140165904	0.288882092750576
Crkl	13.0144993126324	10.3755835818984	-0.326927326035631	0.348441741635156
Crlf1	2.27527449361739	1.79052293148179	-0.345659609818375	0.474012597346965
Crlf2	12.0502348398974	12.312047794651	0.0310094746882762	0.855022410740105
Crlf3	12.8045473096818	26.6556483048623	1.05778502201337	0.0366660832091601
Crls1	11.7995408975171	7.80465000181256	-0.596324886218115	0.0371131563836907
Crmp1	0.631584259159723	1.31629667112943	1.05943756414039	0.0510827153348804
Crnkl1	5.18509167569734	16.685195950529	1.68612722745802	0.0019257327989627
Crocc	2.09187338320807	2.8104905881151	0.426026452700276	0.119872277215288
Crot	5.10733131380232	10.1854604908228	0.995869651722193	0.0239942746711118
Crtap	1.18881723392568	0.703496083377265	-0.756912638876355	0.556817497889795
Crtc1	4.93538030074465	8.84846989217112	0.842266743680261	0.135862346349598
Crtc2	19.8359562891947	23.876405661959	0.267467719284218	0.159303495287181
Cry1	12.336535345204	7.51235618800583	-0.715599904500551	0.146782228393349
Cry2	11.949901857422	7.48784713178333	-0.674375882657825	0.0365303629586502
Cryab	1085.29539378665	316.28546875994	-1.7787885861816	0.00731829391478994
Cryba4	1.16919031242816	0.370513643452959	-1.65791120745889	0.189200040733683
Crybb1	0.176610963829538	0.0861227244814064	-1.03610904199822	0.248741076345273
Cryga	0.0972457771918722	0.0950771218636702	-0.032537372500003	0.782092504771683
Crygs	0.0920254773307477	0.29511658871635	1.68117978506237	0.323572423787142
Cryl1	4.59812079657383	6.740544852371	0.551820844796072	0.13661275882794
Crym	6.77308402636942	0.696326522931917	-3.28197701231861	0.00349320305922208
Cryz	1.30093809410611	0.765447497063604	-0.765176982112478	0.218307286790582
Cryzl1	4.59881530897222	7.24041294870068	0.654809722691231	0.131215703929518
Cs	125.188951575447	162.84205069217	0.37936605046646	0.113933220922777
Csad	18.8487359542555	11.0210125858858	-0.774210994239785	0.00662153154939467
Csdc2	0.40341716983783	1.04186954202845	1.36883024856983	0.0458358105208516
Csde1	59.4417402298453	64.251855926591	0.112261774256634	0.268434687029409
Cse1l	20.6439842874587	32.3132335661541	0.646403689794408	0.0275474180560654
Csf1	83.3714947765382	24.3232709713981	-1.77721694757948	0.00243904726065307
Csf2ra	2.98902274481054	1.19794344105017	-1.31911407993307	0.0123288172702299
Csgalnact1	7.38466946127392	16.6668937603144	1.17437999930715	0.00169638672409607
Csgalnact2	16.1550737050438	8.07230595520081	-1.00093457131172	0.00440547844099215
Csk	18.1432183398777	24.7867727154002	0.45014005060294	0.0134423350297187
Csnk1a1	175.249897478107	155.507154962949	-0.172432639241351	0.134181128955686
Csnk1d	45.7639105254973	47.9591233738233	0.0675949528770016	0.713156445129051
Csnk1e	25.7893172236007	36.838581175813	0.514443919593774	0.108908793726819
Csnk1g1	4.39891474412545	2.74910401614693	-0.678186146237046	0.210001402883254
Csnk1g2	59.5777027222444	84.703950280914	0.507656757850024	0.04391935180042
Csnk1g3	15.4334846657265	18.0748948755664	0.227923417298947	0.12560103520654
Csnk2a1	52.7842150388636	85.5855951724701	0.697261438014992	0.0257831811644915
Csnk2a2	52.2643308550187	45.5857806649795	-0.19724279552805	0.398360617690661
Csnk2b	191.372939668179	215.141310650239	0.16889772673071	0.148238499130014
Cspg4	30.7886797307414	21.0635936154873	-0.547648411036852	0.00716050293376691
Cspg5	1.33766601219181	0.432749805365118	-1.62811287370117	0.0611416064165187
Cspp1	7.85631577941396	7.18914069583912	-0.128033580584486	0.571683347659922
Csrnp1	97.3802027321473	8.89721613514735	-3.45220259957124	0.00293634885751886
Csrnp2	19.2798373160026	7.48343991164281	-1.36531938701177	0.00898761147384792
Csrp1	775.006073662928	183.955689454861	-2.07484931947315	4.7141518422221e-05
Csrp2	52.7469651120296	8.11345708573482	-2.70069941570871	0.0031595642867807
Csrp2bp	4.58354125644222	9.02891224536715	0.978089530820337	0.00191602379175832
Csrp3	1.83647257485865	0.12365545999412	-3.89253950330601	0.202554941995663
Cst3	437.214076909488	398.374738753187	-0.134213684061161	0.302790279758635
Cstb	277.676515001289	404.604579697288	0.54310748602869	0.0694041096241266
Cstf1	7.45678790789322	9.87573955955226	0.405334482815689	0.0544397095630355
Cstf2	8.71124914189777	40.6631081142149	2.2227689800859	0.00816945705596911
Cstf2t	10.6378540319189	11.7612429143787	0.144833384391194	0.04029879401144
Cstf3	20.9294917625188	13.7178166535761	-0.609486400127928	0.0119931639898098
Ctbp1	77.7996953756155	94.5747682724916	0.281690830025241	0.0460572277453301
Ctbp2	18.0923443191397	13.4320275664054	-0.429702261352278	0.015904652731952
Ctbs	46.1362229379606	53.3746607631399	0.210255096461302	0.39234941215034
Ctc1	7.61714846013874	13.8470483183332	0.862255559917013	0.0174823584233694
Ctcf	12.4343324358293	17.8312895153846	0.520081983509632	0.00756833788643701
Ctdnep1	29.0782046417735	47.9726180778599	0.722272979385794	0.00765885885118213
Ctdp1	12.907994539525	16.7969118413801	0.379931141283581	0.0416327162466209
Ctdsp1	19.2688431579463	21.1751607398297	0.136102961779091	0.510149671428402
Ctdspl	4.62814583911313	10.6045615005185	1.1961787350049	0.00886042389311025
Ctdspl2	11.6057072584245	9.07054868749064	-0.355572715300931	0.104486614953825
Ctf1	2.8387733933661	0.971859714305139	-1.54644770544974	0.00166570736374569
Ctf2	0.0986230181126616	0.142439910544382	0.530357126039621	0.44940386162903
Ctgf	1634.39506522431	1641.85961526499	0.00657402370119198	0.95659579180636
Cth	2.44526256076569	1.18266807418753	-1.04794415738295	0.298724209907078
Cthrc1	0.214374717985423	0.223152896142749	0.0578977570340895	0.959122584630808
Ctif	11.5080213542792	6.69506805493089	-0.781469177618659	0.189363717586481
Ctnna1	132.659720160185	120.781435189458	-0.135331666622582	0.434277623866915
Ctnnal1	4.25849737899441	6.01534276186551	0.498302484499458	0.252850410443046
Ctnnb1	275.410386681089	219.847329576037	-0.325080960889394	0.0578068520344216
Ctnnbip1	17.387914507259	6.34950816181416	-1.45336815834908	0.000319266255667838
Ctnnbl1	8.80804666582012	19.551902763209	1.15041499781986	0.00429325441183043
Ctnnd1	28.605725700745	40.8160104595207	0.512831229086481	0.0489337434790328
Ctns	2.47975495457365	13.0293297353418	2.39349340165561	0.00627977175044101
Ctps1	259.54853448628	104.496942655093	-1.31254360880578	0.000172926630152908
Ctps2	8.1723688259118	4.37027535861746	-0.903030132886966	0.0520390434251714
Ctr9	38.2107601242852	34.8102986161111	-0.134464767317168	0.310385711965889
Ctrb1	0.140391944926947	0.0921077643916997	-0.608065481352811	0.334172404037804
Ctrc	4.96789013927661	0.172709451414274	-4.84621432921719	0.0410904119666974
Ctrl	2.29034588660195	1.11428239880666	-1.03945058040452	0.351821186481311
Ctsa	266.706781972305	349.68441076363	0.390798969836214	0.0914393061191634
Ctsb	409.861568331558	855.149522684656	1.06103997842963	0.0128723326623684
Ctsc	0.859465822971959	0.779615426906659	-0.140677632755917	0.88097197472015
Ctsd	246.799722195631	437.260026286388	0.825150694687576	0.00666911080397952
Ctsf	38.7301504926385	38.398328996271	-0.0124135775520799	0.949622239104746
Ctsh	8.43193892309965	5.37229377748437	-0.650326217843756	0.0089395689375388
Ctsk	4.89980386316191	2.23953563708711	-1.12952437641358	0.0326731919495871
Ctsl	391.788317328635	1599.85481794891	2.02979470690884	0.00320412571629487
Ctsw	0.64467303459172	5.74996985808182	3.15691484856655	0.0313582529488493
Ctsz	0.916252861089866	0.765528351330038	-0.259289989309092	0.802726140327425
Cttnbp2	0.631960352076477	1.3803251670233	1.12710221214363	0.110920213126568
Cttnbp2nl	32.1844791707583	16.0933318122259	-0.999902083437548	0.0127415193239802
Ctu1	2.58568742187905	6.30532687105959	1.28602328104232	0.030403526765976
Ctu2	17.5368413301463	12.5215256250048	-0.485978567169851	0.174174056910576
Ctxn1	2.98638263990603	2.15508280081687	-0.470655726849946	0.249107323970816
Ctxn3	0.372798573982216	0.104506078048899	-1.83480948989926	0.0644742937681107
Cuedc1	5.85625535142868	4.45529349191279	-0.394457988866212	0.289382432607515
Cuedc2	11.6418958276566	14.7506004371718	0.341447668499565	0.335889526797272
Cul1	45.4418905231747	70.9375969369192	0.642527602082747	0.0461286804350897
Cul2	15.6575546823118	14.7542812812698	-0.0857252722866289	0.217044262446162
Cul3	36.6294507329295	37.0434463463983	0.0162142586767009	0.893029476454902
Cul4a	28.474297156968	43.913410623327	0.625001356901505	0.0578470128933297
Cul4b	16.6438796366866	20.1638111353319	0.276776586081078	0.127768316138352
Cul5	14.7400529374839	20.2488541968826	0.45809856811884	0.0948163083817142
Cul9	1.26160392581947	1.35282463720135	0.100715784410475	0.860835393268487
Cuta	93.4248747232019	187.04467404328	1.00150425765709	0.0168734612625628
Cutc	5.05767946165222	7.09480262453616	0.488286942620287	0.175950803023283
Cwc15	28.4278496869355	55.7529198239018	0.971742385935122	0.0353288807209352
Cwc25	6.2918253793771	6.82301919806521	0.116931644274515	0.580435100322089
Cwc27	2.2450444916362	5.19243291201666	1.20966663492535	0.0203136054587914
Cwf19l1	3.98783848137898	5.50219687984235	0.464400785420963	0.0915999908805912
Cwf19l2	1.79590619764606	2.40241377664572	0.419772654829383	0.389293386904632
Cx3cl1	8.60727222995433	3.62024598631635	-1.24946837094365	0.0741983390924842
Cxadr	17.3194756457643	17.6335126920146	0.0259246434757126	0.91149947184411
Cxcl1	2.40554975582195	3.09618828661249	0.364126567793305	0.728624343911279
Cxcl10	11.6385768996207	7.27345990178454	-0.678200958228198	0.0678905364549375
Cxcl12	443.281662355548	18.0942626710821	-4.61461945725366	0.00101273386296628
Cxcl16	8.38941878269043	24.821998364179	1.56497649872365	0.0191046481657334
Cxcr5	0.0924290546421581	0.526416328996734	2.50978590846405	0.178403795638928
Cxxc1	9.89666859295899	16.7517390606312	0.759296001498204	0.00253360885559206
Cxxc5	12.313292669065	18.9709747532208	0.623577207039791	0.0816997342656757
Cyb561	0.108817882304	0.186350635328231	0.776104080066484	0.108928096366827
Cyb561a3	2.39777923077842	4.29254796324031	0.840135421911441	0.0915693516409584
Cyb561d1	3.08137558083151	7.03994706931261	1.19199004239745	0.0204254407032905
Cyb561d2	5.42348021260866	8.43200159835085	0.636656223520885	0.0251144247031023
Cyb5a	36.4185691466356	31.2991428549633	-0.218551092551283	0.430525855046116
Cyb5b	17.97499938225	37.9918019138145	1.07969641814991	0.027691860125429
Cyb5d1	1.30554302229301	4.61907930749838	1.82295531644496	0.106497916577265
Cyb5d2	1.99685197463748	5.44195624689546	1.44639796674246	0.0605673748379776
Cyb5r1	49.8789388507758	46.5605734366042	-0.0993219464041253	0.497103473759057
Cyb5r3	197.609628361086	122.570068151612	-0.689046529612481	0.00469768255833317
Cyb5r4	15.6363075431298	20.1576743411854	0.366429334146018	0.0616344463108085
Cyba	95.2515418891879	69.8975830397639	-0.446499876399231	0.0921780243100611
Cybrd1	1.47256737827471	0.460970852990594	-1.67558620941299	0.0482396944997097
Cyc1	90.4660926381016	138.811661755559	0.617679709944039	0.0662229295658663
Cycs	21.607206873569	55.0741477008778	1.3498626741478	0.127897308798239
Cyfip1	38.6782732412211	48.1313933804532	0.315454800874673	0.0221161192267318
Cyhr1	1.87267648234011	3.92870088414674	1.06895064516477	0.0339328025320736
Cyld	9.54706836228354	5.71247116953376	-0.740942810847528	0.0847610536613818
Cyp19a1	0.108123526709588	0.168605664424539	0.640972530706423	0.130762646757452
Cyp1b1	200.954407797925	37.8683724199709	-2.40780290154149	0.00174281758142843
Cyp20a1	35.7243456366563	74.6359182355597	1.06296250308662	0.0195646893630936
Cyp26a1	0.185546363827281	0.689332481895287	1.89342026919911	0.0859768061763762
Cyp26b1	0.592600208241625	0.461953911622243	-0.359310209744246	0.670717803630222
Cyp27a1	0.288696240971322	2.56523652456517	3.15146762603389	0.00304841710122709
Cyp27b1	1.29095801285501	0.639270704750139	-1.01394319170759	0.127633631149304
Cyp2j3	0.0933268203834641	0.162686679668404	0.801732482639961	0.0799312314638844
Cyp2j4	0.0932014773740502	0.111351410763201	0.256695107509024	0.500803465448777
Cyp2s1	0.676284204976905	0.464120927726109	-0.543128907456302	0.0657556319508639
Cyp2t1	0.551119816645591	0.0936433965105194	-2.55711683511326	0.378068134366747
Cyp2u1	3.69259395601472	12.7713874332674	1.79020872711718	0.0191923030200502
Cyp39a1	0.269904922724227	0.128709556067387	-1.06833211925222	0.188431972069379
Cyp46a1	1.51683311907053	1.00471683250083	-0.594273417766464	0.447986434003988
Cyp4f1	0.1060772420995	0.168323102349009	0.66611802773372	0.381054712680537
Cyp4f17	2.98466988729859	1.5898671737286	-0.90866513442833	0.113384236602416
Cyp4f5	0.175130142000701	0.188260791525781	0.104305155459511	0.850433054026304
Cyp4f6	5.1702220810281	4.42684646611356	-0.223946913097957	0.451514084642815
Cyp4v3	0.884747130082189	2.37818631246056	1.42652466148574	0.0117892863407635
Cyp51	107.29148436106	71.6992724386556	-0.581505190584164	0.00215649581911968
Cyr61	1024.84817918505	51.3134032846465	-4.3199306814732	0.00390149002616406
Cys1	0.455938911374627	0.195934329745734	-1.21847034392299	0.0907923559234099
Cyth1	5.14985061722727	3.99647410859878	-0.365802841674323	0.180934802623426
Cyth2	51.7178163663555	69.7827818476986	0.432209747977123	0.0941258159387107
Cyth3	12.4836090889259	20.9540804522395	0.747196125103695	0.0171398674060916
Cytip	0.188959783828213	0.145963958088105	-0.372467041428483	0.692632597862897
D2hgdh	2.44917472376865	6.99240725189711	1.51349351352589	0.0252261473250295
Daam1	7.90963132373178	6.20709229183574	-0.349692853544754	0.0632340309672047
Dab2	5.35653752105866	8.32004014873948	0.635289749816094	0.0283635083918408
Dab2ip	7.55970500427406	6.86618740956366	-0.138820702964981	0.195750862575512
Dact3	16.2158070723276	12.8799886117488	-0.332269511697286	0.121470180089126
Dad1	189.387349350633	197.959587379939	0.0638659749795597	0.613562218929993
Dag1	89.4983666088801	88.5254758918867	-0.0157686584701182	0.918554260488959
Dagla	0.363062735704536	0.386141026054001	0.0889089820679028	0.862594411477706
Daglb	8.76376238966688	11.996749070602	0.453021236802596	0.0154073572733187
Dalrd3	12.0546883509838	24.0892833887001	0.998797123196752	0.0104339895999087
Dao	0.0922037295331937	0.148666109385395	0.689178789153212	0.462184810337282
Dap	141.155219830521	159.446236988702	0.175787569942342	0.224793501712708
Dap3	36.5296285039299	42.5668448544452	0.220663076470596	0.0167301180916327
Dapk2	0.579100030290864	0.489686901840551	-0.241952964976436	0.845450916455656
Dapk3	18.242895588428	62.1105337118443	1.76750322657602	0.015081627087078
Dapp1	0.206647289140661	0.151088471676092	-0.451776853683929	0.302538592359674
Dars	34.0455774772728	68.617073440981	1.01110019117687	0.00342512115104132
Dars2	0.751891492902536	3.88219318156229	2.36827552611563	0.0182077228505519
Daxx	12.5603106748537	12.9608873584276	0.0452923455248686	0.865832127764275
Dazap1	59.6631465611268	90.6065041099514	0.602774550965753	0.00260286896954161
Dazap2	61.1041942618359	78.0072147966864	0.352336151652532	0.0726865814503651
Dbf4	1.99553582482512	0.806998743793586	-1.30613784618059	0.0449570094103733
Dbi	564.695111862396	607.339388090085	0.105030793001294	0.349072632013922
Dbil5	0.0986827144609904	0.176761472351575	0.840934547879699	0.421751204817935
Dbn1	55.3340898913946	24.0954867563762	-1.19940561573079	0.00348726454519954
Dbndd1	0.0928769811315149	0.169872426827869	0.871058712889257	0.0353516875695388
Dbndd2	40.5125233964953	40.0346664887582	-0.0171181609263372	0.869474718250602
Dbnl	53.5882907138457	71.0776218173391	0.407477611445726	0.0872140055793899
Dbp	3.2542772027825	13.3397660770072	2.03532431633367	0.0153652577808389
Dbr1	15.8094987782482	18.2632547150044	0.208152263072785	0.374258418446131
Dbt	19.5326480077758	15.3872548697041	-0.344151672490534	0.0386102798234786
Dcaf10	6.28806441542465	4.71360339948453	-0.415785620784508	0.199710227371707
Dcaf11	23.7688054460183	29.8958071043568	0.330873760945459	0.0611730490445934
Dcaf13	22.8947335738762	37.6261817556439	0.716721118003179	0.032021622763993
Dcaf15	4.07175332967562	8.28370417230955	1.02462586859241	0.15382036261472
Dcaf17	2.1449476510362	3.91477099162036	0.867985476271963	0.0821267152009768
Dcaf4	2.39434654892885	3.42494820641508	0.51645019338665	0.236992548701105
Dcaf5	7.77993290769055	6.68079183362921	-0.219738607099267	0.251545330439483
Dcaf6	18.8690199051459	17.6895440197281	-0.0931226279909028	0.579517888193553
Dcaf7	10.0584940362927	14.7665150656624	0.553915066497646	0.0243786622330322
Dcaf8	10.0395323745025	16.8986858238178	0.751218983025212	0.0302053741279301
Dcakd	39.6482465046517	53.6273957441291	0.435713132572036	0.0603076556737184
Dcbld2	31.7443524771273	38.2774468293856	0.269994652768065	0.416979624839619
Dcdc2	0.517473029610385	0.10627390624307	-2.28369626112759	0.0810826279141052
Dck	3.22816831951343	3.4489334736881	0.0954344970365418	0.814939665566534
Dclk1	20.9603708326736	6.70778779793982	-1.64375528656267	0.00265704238064231
Dclk2	0.194931000940874	0.213267570750769	0.129701059111863	0.819190492337352
Dclre1a	1.38382886865931	2.81965925377521	1.02685528539853	0.0438778191370222
Dclre1b	4.70774227157688	5.84684993907037	0.312624223390714	0.124510759665931
Dclre1c	2.41417154625497	4.8248163485119	0.998945833986494	0.0314543509506644
Dcp1a	9.21301462253743	6.99527379986343	-0.397292776247378	0.300264131969305
Dcp2	0.169883057700674	0.0937797076919054	-0.857194293543781	0.377190639563124
Dcps	6.67545931471008	20.3337191796842	1.60693510628428	0.0129048254842309
Dctd	2.65214438446505	1.07101431430126	-1.3081815567459	0.0629382641841094
Dctn1	35.1928394078772	50.376872819609	0.517479651073356	0.0563035298572511
Dctn2	123.230803105871	177.463670467762	0.526160791987943	0.0223303805079535
Dctn3	31.8926457782419	43.0963877428256	0.434343163507417	0.157779224152679
Dctn4	23.5751974872539	37.4786972166848	0.668800948598692	0.111385371679553
Dctn5	17.6858442445525	33.584625976086	0.925205873443388	0.00634915329634774
Dctn6	46.0658672131551	54.1728486668381	0.233871783840464	0.322370005420494
Dctpp1	11.1664279552559	5.65029478645444	-0.982769711119427	0.138935288887942
Dcun1d1	3.37022540412541	4.46174218628279	0.404762068906845	0.185055916036063
Dcun1d2	0.157187597912279	0.259086589543283	0.720946949230044	0.409935228872853
Dcun1d3	12.8475824910369	7.91067364976097	-0.69962445462884	0.541543386089533
Dcun1d4	7.93727703928664	3.94007246557676	-1.0104219976784	0.00812769687382239
Dcun1d5	52.0844647774413	67.6947968101028	0.378191824630852	0.156820153824316
Dcxr	11.9369252358873	8.98741029276189	-0.409453898342164	0.174526676315174
Dda1	35.1763592192559	46.4506390750669	0.401092275096219	0.135604125437377
Ddah1	31.6044189572111	18.7469305250918	-0.753471891965963	0.014406880698105
Ddah2	48.2886424629547	10.6275351774083	-2.18387687129979	0.00806341333781996
Ddb1	155.580636807263	156.669185013384	0.0100589294277445	0.937458617829713
Ddb2	0.582708954174239	0.435886280821336	-0.418823683260102	0.596929349092996
Ddhd1	9.44135273083662	7.13591494447553	-0.403895160379102	0.0429144557560725
Ddi2	13.7996633099647	27.2914641759919	0.983816728744939	0.0400709495321391
Ddias	1.2754555613419	0.390538306190241	-1.70747666624851	0.176705077198683
Ddit3	100.236718306478	597.889590297419	2.57646800519771	0.00530780450497142
Ddit4	11.744790237831	41.4917302721254	1.82080287415563	0.0121247201406126
Ddit4l2	0.76807858899797	0.525105908014262	-0.548645505896269	0.652316444530262
Ddn	0.100257404550439	0.0943615021548597	-0.0874385010795515	0.46311869779265
Ddost	149.441977775795	158.628815568292	0.0860694127603072	0.55398636255751
Ddr1	21.3109651893645	16.0392219973788	-0.409991771571172	0.104146765398597
Ddr2	13.2689708446982	20.7426158260432	0.644541364034085	0.03149510181019
Ddrgk1	32.7521003259151	79.0167711571181	1.27057146829733	0.00888980078444202
Ddt	91.5521523815322	108.092332903963	0.239598485772529	0.230213038203604
Ddx1	56.8225102801453	78.0956370991026	0.458779385142611	0.0347002422031643
Ddx10	7.87028722410796	11.3311259128531	0.525803028513595	0.00236984478425678
Ddx17	49.6190308325367	65.0069582774622	0.389700594451534	0.0931545871585835
Ddx18	36.5120519618232	35.2541901915333	-0.0505780084375859	0.858538376368345
Ddx19a	12.4510173729523	18.0852175164178	0.538547320071675	0.0631628615870129
Ddx19b	3.22883487625374	4.42240453195207	0.453817336362864	0.122373259950228
Ddx20	9.5678016429105	9.42898195372807	-0.0210854686161249	0.935761798615402
Ddx21	79.4978110604859	91.5745749109393	0.204031962031232	0.242909357353915
Ddx23	18.6767455063792	36.0393170469727	0.948328590145541	0.00194909201166765
Ddx24	29.9806727433229	35.4366409544092	0.241209100430485	0.059061161030415
Ddx25	0.679167509650778	0.470701988378087	-0.528953496795896	0.627140364705078
Ddx27	23.2255905651038	35.4052132119426	0.60824652343317	0.030934949129198
Ddx28	4.93524970568914	4.30870106737897	-0.195870072219124	0.321010185759848
Ddx3	23.3930505900375	23.859426330616	0.0284793458994851	0.717774020594196
Ddx31	5.20682241378958	8.39629189829073	0.689349120635769	0.0180896804425912
Ddx39a	45.4026172622594	64.398564035919	0.504253054403756	0.0640643160811665
Ddx39b	91.3889976441738	141.283831125708	0.628503975245872	0.0595207979480789
Ddx3x	172.917922018856	180.366533245711	0.0608442690440122	0.558334861946173
Ddx41	19.6359053487919	28.2737216254332	0.525967677751766	0.0698757962490233
Ddx42	21.4388376834186	21.3879139122748	-0.00343091661075318	0.978221375073367
Ddx46	32.6709562174216	41.900885104629	0.358972039040191	0.116316612996678
Ddx47	29.4468608632613	51.2622689837894	0.799783490988335	0.00687879602438747
Ddx49	59.7577408232721	58.3289060277588	-0.034914590895671	0.82294142088603
Ddx5	1064.17292075712	532.123250500307	-0.999900251001897	0.000757261933271145
Ddx50	25.9695300703348	23.8338953839412	-0.123805144887108	0.518294576730711
Ddx51	6.53302981052547	9.7732847119641	0.58109129751446	0.0658853631461171
Ddx52	7.95678517553992	12.6447467972217	0.668280594814634	0.00714979594725113
Ddx54	26.0610344671133	46.4139564356437	0.832664330091894	0.0117138081773363
Ddx55	7.07203036856309	16.4026205807968	1.21372995180307	0.00151316951642675
Ddx56	18.0935119987393	26.5323353882	0.552279201748172	0.0872645299736168
Ddx58	2.45454874523203	1.13178646657972	-1.11685602617017	0.00295054105556625
Ddx59	5.13761955665706	10.6013334001594	1.04507376653996	0.0121581218880414
Ddx6	11.0227391776533	10.6904729913135	-0.0441570963660602	0.936207270549192
Deaf1	10.5890212500383	10.9646879958438	0.0502955139138219	0.460415436764795
Dear	0.760741428348753	0.25529041506298	-1.57526680082379	0.0584973549824247
Decr1	25.5106251977691	25.6617109134092	0.00851910475989755	0.976823772647267
Decr2	1.32337221741027	2.04157092538856	0.625460791159711	0.381813440238485
Dedd	16.4550570338897	18.8972548698334	0.199645648101502	0.123295945310571
Def6	1.04239893688551	1.62024622874525	0.636305558416597	0.490729776031927
Def8	3.33143164489416	6.02903896510112	0.855785761055433	0.0649306703200501
Degs1	235.722306576452	189.676941858027	-0.31354398065317	0.131520140951884
Dek	22.3322766751083	21.6864231457838	-0.0423382134671953	0.664355618830223
Dennd1a	3.69345027140639	6.04007811142278	0.709598053529689	0.0283364965208936
Dennd2c	3.64354666552047	1.88645006852468	-0.949669553744054	0.0365126145457942
Dennd5a	30.5788276939121	32.9292064720501	0.106834647393735	0.648646268674608
Dennd6a	8.90546808021822	13.1014964684117	0.556968259595252	0.0726228160207144
Dennd6b	2.02224815869721	3.03883343780376	0.587557553772065	0.170238872670773
Denr	86.7561427897494	86.2469554562862	-0.00849238157597582	0.946775276523572
Depdc1	1.24937638054381	0.228507436113214	-2.45089514163419	0.0261773498180391
Depdc1b	0.909891915713698	0.185400405965732	-2.2950507775655	0.0320572801381315
Depdc5	1.0336279642585	3.00047388331784	1.53747336540378	0.00350464802523466
Depdc7	15.0455076170672	6.83308828171664	-1.13872311097369	0.0850139746970203
Derl1	33.542374213461	43.5264956601323	0.375909062610592	0.0618447009323789
Derl3	1.37455691886443	1.18475068192722	-0.214383157108219	0.807210540917335
Des	0.501208754970766	0.240217207942532	-1.06107211336146	0.520598535799956
Desi1	38.1037679374905	35.689963852777	-0.0944152272197459	0.529018277130633
Desi2	25.4887675249437	21.7968094467359	-0.225744642496438	0.0940635712390894
Det1	0.879702427370307	2.79192278391199	1.66617154354438	0.0360368005040659
Dexi	35.7575386824156	23.4374298551476	-0.609433061423736	0.0022294565864959
Dffa	12.2097608488279	10.8296992141325	-0.173041768850706	0.35028502052601
Dffb	5.36446390983737	4.04641068525545	-0.406791252676079	0.193274584496881
Dfna5	0.467724938080518	0.642437254422569	0.4578952038306	0.452030534331078
Dfnb31	2.2153469641551	2.87168278417364	0.374363723868664	0.240595380455467
Dgat1	31.775269448287	34.1467897512922	0.103845593460697	0.52818991549696
Dgat2	14.391911970939	13.8778911071226	-0.0524699156462674	0.735763669324062
Dgcr14	3.17824035465807	9.16439227968675	1.52781098146147	0.00400013505197916
Dgcr2	0.137816944001363	0.270536292346674	0.973068871951606	0.423438328181451
Dgcr6	25.6643397312463	19.4951790535484	-0.396647739447482	0.253227687283508
Dgcr8	14.3102873471195	8.17586448222157	-0.807609452906377	0.0543931265622835
Dgka	13.9133013722649	24.59924103185	0.822149018645397	0.0452383802832964
Dgke	4.09276340199091	2.61253394801816	-0.647625484517975	0.0859496252490089
Dgkg	0.143956434265519	0.225470393230774	0.647305731092839	0.166781568307005
Dgki	0.811939045850588	0.338749674371316	-1.26115186535626	0.314989483053883
Dgkq	9.36963395948534	11.976065829672	0.354089463903748	0.166727561065988
Dgkz	11.2092514143624	15.6144586373915	0.478192617037605	0.109541179076721
Dguok	10.1379142528844	26.2042264726396	1.3700386557389	0.010188413280084
Dhcr24	79.6894746713647	66.3820876956533	-0.263595184240437	0.174575376507597
Dhcr7	4.80891282804879	5.39007163558367	0.164593672451119	0.483861691671195
Dhdds	14.1513327127463	24.1123646291016	0.768835212381912	0.0220574120882529
Dhfr	23.9083171834291	9.90844643994882	-1.27078180978741	0.000104462942361008
Dhh	1.27203195070372	0.206362729004002	-2.62388057298688	0.209638124022296
Dhodh	7.56352177882806	8.36041689876546	0.144516736785167	0.413821725182515
