RASMC_RNA_PDGF_24H	RASMC_RNA_PDGF_JQ1_24H	LOG2_FOLD_CHANGE	P_VALUE
Bre	30.4878882311688	21.8877349882045	-0.478113556727774	0.00416149535854796
Brf1	19.2787975849952	29.6185989447686	0.619488324360038	0.051163331290283
Brf2	12.6239193056328	10.7825546985951	-0.227460853818463	0.517839701001543
Bri3	233.684299611974	192.90394762355	-0.276678140728355	0.108365565813058
Bri3bp	26.4466626537301	16.8086767506605	-0.65387952379546	0.018802144932396
Brix1	22.9013737005866	27.1472702047219	0.245372996476093	0.141407124282847
Brk1	135.478541885008	120.130240804105	-0.173464993320939	0.255472638691598
Brms1l	5.5495302560396	3.45973342357248	-0.681704777839427	0.0481164905174535
Brox	39.0268123180035	29.1741432152911	-0.419775341732038	0.0256235777318745
Brpf1	13.038930768536	7.14996275299354	-0.866817937645698	0.00420348227031541
Brpf3	11.2673970211355	7.32409260720799	-0.621432326468177	0.233542454333687
Brsk1	12.8937177022182	2.92573215093181	-2.13979869952815	0.000947774139808321
Bscl2	40.754534215646	23.4191005299628	-0.799274911250053	0.00545106673120965
Bsdc1	30.9474898256627	23.666592742591	-0.386970378542199	0.126871700287147
Bsg	819.224214776018	693.018975708387	-0.241363503745888	0.074243227732491
Bst1	2.14200019314928	0.228087356794798	-3.23130022682963	0.173208710999901
Bst2	20.8016614560591	3.92360663437908	-2.40644644802206	0.0201146818991779
Btaf1	8.99935298231421	11.6610211633609	0.373800945584384	0.132351774036677
Btbd1	44.2988764255385	25.5055388916036	-0.796459524535591	0.000241859692631175
Btbd10	29.6607161100411	20.9457511517918	-0.501895807017021	0.015812489342523
Btbd3	6.7426964065437	3.42016980263516	-0.979257688036515	0.202225404246616
Btbd6	28.5783251899761	18.4252738217574	-0.633235311250024	0.0277893580066445
Btbd7	14.3283212849826	8.00242418827911	-0.840360583013678	0.00276475337539237
Btbd9	6.29376506196097	3.64457147860689	-0.788174130378708	0.00860512241234871
Btc	2.72520204523008	0.570575116903841	-2.25587445792745	0.198299048015104
Btd	32.5097314661344	13.7002908732655	-1.24666511564081	0.00137497020933919
Btf3	359.101747043033	240.077171426044	-0.580894445375577	0.119278477302285
Btg1	201.612765084289	275.346504011476	0.449661305390635	0.0184598057292932
Btg2	29.9004250047265	43.3549779948422	0.536031661372081	0.0293188522715904
Btg3	127.424404385901	59.0021498090606	-1.11080218298936	0.0133443160531419
Btk	0.134471280493581	0.0888231854192388	-0.598289868244244	0.332868559578337
Btrc	16.2908880367239	8.30119047074866	-0.972675096334197	0.0165500461712314
Bub1	5.79198896942721	1.09418597177612	-2.40420089027876	0.000205792520685425
Bub1b	4.0900832999148	0.266129104050695	-3.94193202768238	0.028015748976816
Bub3	66.7630916985486	73.3590679880698	0.13592454461549	0.501036099131546
Bud13	9.65240081704933	9.76435978856605	0.0166376303857456	0.932918394768582
Bud31	165.452080491076	169.826441703875	0.0376476686231123	0.633399392871288
Bves	5.99422869658288	4.85079571445823	-0.305352704339154	0.496468005627488
Bysl	34.001098866262	37.6298032932212	0.146294374922589	0.402075568375729
Bzw1	113.684570558424	123.643469861249	0.12114958409732	0.661216743549433
Bzw2	128.896088972307	92.8160642420566	-0.473762061308746	0.0310821680090788
C1d	9.3511360076834	3.0332020737932	-1.62430002473094	0.1989599993534
C1galt1	14.1177594934539	17.4740024327738	0.307698947216913	0.226382596720258
C1galt1c1	44.4998952946142	15.391009538393	-1.53171407643287	0.0106484083994714
C1qbp	260.845618685063	268.019793307349	0.0391433466686733	0.737753113492714
C1ql1	0.162655971697367	0.179424130446654	0.141550138933546	0.803420216074687
C1ql3	10.7476102007795	0.941279273824263	-3.51324926450904	0.0339815197173129
C1ql4	0.507443767619806	0.119415451696082	-2.08725843350176	0.12550300929195
C1qtnf1	11.4845587657529	0.4810114284686	-4.57748044777783	0.00940348573926041
C1qtnf2	33.0714355416412	2.89833340915885	-3.51229020071427	0.0161484319638625
C1qtnf5	40.7894702782665	1.21714792161412	-5.06662035488839	0.00193187838134743
C1qtnf6	23.6223414469693	4.09419860854831	-2.52849897783838	3.03542234502297e-05
C1qtnf7	0.121725109757572	0.0870736030041921	-0.483319474734749	0.0305125124828359
C1r	154.438447684153	15.4262631019532	-3.32357143127377	6.3578765280172e-08
C1rl	3.30012312388972	0.225640056429819	-3.87042474283942	0.0985332629610087
C1s	11.3647204774665	1.97277819467426	-2.52626153679587	0.01225081761439
C2	0.467069985506303	0.485458204296344	0.055708352874953	0.874804938506325
C2cd2	21.7876700437922	20.22001166739	-0.107728094327734	0.41483196989519
C2cd2l	18.1762207353346	22.2248788829649	0.290123296530899	0.16485152388052
C2cd3	4.58528382103852	2.08278460751514	-1.13849738700632	0.10972755735635
C2cd4c	2.90947603986506	0.661561474230122	-2.13681223795219	0.136173630412809
C2cd5	3.56034088080232	1.38316381159424	-1.36404334837058	0.00286129503249297
C5ar2	2.47161396465767	0.525747558130943	-2.23301128043279	0.112209568288397
C8g	4.06014779381772	2.74982307883137	-0.562193444133991	0.329922300427448
Caap1	10.5986926023787	11.6178899455334	0.132461755934039	0.707741510653041
Cab39	48.6766692881928	41.7319124386491	-0.222079418536731	0.143276173581568
Cab39l	19.6222327099131	12.4712718350269	-0.653880607109358	0.0126789541393813
Cabin1	14.934543569878	4.96385654803691	-1.58911981830719	0.00018416675600367
Cables1	8.76406464410664	4.05415969378446	-1.11219720791001	0.0705616644790254
Cabp1	3.86785206359957	2.76229575444429	-0.485664821278498	0.472968522167389
Cabp4	1.60029106455908	0.401387048591491	-1.99526835796328	0.316797945531979
Cabp7	1.53833033457584	0.775303943506472	-0.988531426644653	0.447796577332179
Cabyr	0.428770056768767	0.283871081992053	-0.594968269560588	0.401996679670964
Cacfd1	11.6175087806649	11.8763063492198	0.0317854779665187	0.812400458514684
Cachd1	7.27443431913031	7.50586798895241	0.0451838524626425	0.773809250010537
Cacna1a	4.33124618062471	0.246617130244892	-4.13443725584173	0.0609900151143104
Cacna1c	5.22962539717358	1.41044956703547	-1.89055252772378	0.00407406720475589
Cacna1g	0.692588056594215	0.162488976922273	-2.09165565846889	0.17408949017434
Cacna1i	0.498623047810277	0.104258578991476	-2.25778346819549	0.0603067826533647
Cacna2d1	9.47953652331123	3.8131904880716	-1.3138179213683	0.0142164302560337
Cacna2d2	1.09404370071616	0.533759582335359	-1.03540839649603	0.309353003630394
Cacnb1	1.69600388330616	0.333167026201934	-2.34782194497664	0.109764485358701
Cacnb2	3.59181633343429	2.48571047398392	-0.531055313546322	0.0029377861450857
Cacnb3	29.6358891700816	14.6925009172215	-1.01226535516218	0.0133795283946552
Cacng7	0.835843424997843	0.0890880685235198	-3.22992858259097	0.384383191792668
Cactin	15.1345278960216	37.1959405044836	1.29730150420586	0.00523760044246605
Cacul1	35.1673423588605	27.1570322652635	-0.372910483043755	0.0165840165126191
Cacybp	102.64040330456	79.0094987547639	-0.377500730449325	0.028165225857948
Cad	18.8877297571492	18.8790702193699	-0.000661590202889884	0.998060689820758
Cadm1	0.194030740519415	1.12251424877833	2.53237661460429	0.174204394442851
Cadm4	317.002944394909	90.7298701949324	-1.80484674067231	0.00114206487028323
Cage1	0.793611935704026	0.278044489157417	-1.5131179804163	0.22974255421528
Calcrl	2.05328762991756	0.501439481245966	-2.03378824058319	0.131648060024528
Cald1	395.59344382385	121.15770887754	-1.70713231470712	0.0001521373765509
Calhm2	40.0082345736788	6.10766069801826	-2.71160514619662	0.00269294107681631
Calm1	707.410195941847	529.239510035016	-0.418626243724367	0.027863185792768
Calm2	59.3170272802697	57.444138229597	-0.046286614304242	0.729193774167404
Calm3	257.058732044172	128.373734687794	-1.00174796318952	0.00160059847334034
Calml4	1.0150607152218	0.0922905313414028	-3.45923957324542	0.376499160511459
Calr	1232.01927520353	1063.50811047767	-0.212193791923557	0.101207854172253
Calr3	4.22316153813231	6.45818556354944	0.612805462583858	0.35489886965379
Calu	638.600063852481	203.065660800283	-1.65296640229106	0.000454201245744577
Camk1	111.661633746555	49.7077239577453	-1.16759161872226	0.000980211415258345
Camk1d	1.49506733660997	0.604138612489669	-1.30725896166295	0.064442382922523
Camk2b	1.63652124991481	0.269343661199582	-2.6031123176761	0.0806395211769918
Camk2d	92.8687212939198	55.1497911523015	-0.751837348178123	0.00780034454666138
Camk2g	1.20517896361384	0.614089456420659	-0.972726657913245	0.131702676146954
Camk2n1	78.5713596696964	27.5432514707596	-1.51230464717436	0.00555011595734418
Camk2n2	14.6775993814695	2.89842241245188	-2.34027625325403	0.00371442329550704
Camkk1	4.33771645560802	1.50624361808366	-1.52598062245979	0.00141929506069831
Camkk2	3.15385097089839	1.45354173794448	-1.11754199143287	0.0259310778015712
Camkmt	13.0542241520931	3.66295277021632	-1.83343771262502	0.0368818343749041
Camlg	25.8116720438224	21.6092307697299	-0.256375883151908	0.298007101517651
Camsap1	21.0755607937894	21.3718971762341	0.020143961290411	0.843119604786994
Camsap2	13.9495987717178	15.0225358035605	0.106904733454407	0.484600705127815
Camta1	11.1135243073264	4.85712661931776	-1.19414139373278	0.0333201237540298
Camta2	20.8693008897949	12.8883403507154	-0.69531577397118	0.0189207066486682
Cand1	66.2253590095059	53.888136024612	-0.297416074328724	0.124008128390477
Cand2	13.1152019887435	2.27973266343278	-2.52430346745168	0.00227485748159772
Cant1	28.4443018380722	26.0117463001094	-0.128976412744788	0.498703476668824
Canx	282.735779251328	167.156900604077	-0.758251549067447	0.000670087133525362
Cap1	501.487859870458	300.66379722112	-0.738063612003763	0.00366497961120959
Cap2	2.99555537889168	0.687525522772905	-2.12333832857947	0.146078158693871
Capg	209.902956238919	23.0382921049526	-3.18761681074209	0.00842467619871635
Capn1	51.3602612392646	22.2532407730393	-1.20663708737964	0.000749400046457302
Capn10	17.051012586634	14.9604268818911	-0.188706075498712	0.402692594950872
Capn12	15.0770758469233	11.5335933996174	-0.386514581166145	0.0811841447308101
Capn15	5.17807725688128	2.74994964059755	-0.913011291371809	0.0127012775170341
Capn2	140.458071929605	57.4474641179006	-1.2898244214822	0.00048770881195606
Capn3	0.740535200697826	0.136716927973882	-2.43737642923261	0.147531577663831
Capn5	35.6371658533054	13.6010793916529	-1.3896614576494	0.014880902398689
Capn7	20.4812416696676	24.7894441882989	0.275422743700003	0.172199078491186
Capns1	3.11653857472511	1.40550191097015	-1.14885915445136	0.0476108561052043
Capns2	0.169614826940731	0.2428039214577	0.517529433226428	0.683531035257973
Caprin1	221.716427422124	160.51350547399	-0.46602097675651	0.0476373617339749
Capza1	101.947155315007	73.0496080776979	-0.480873081756085	0.0149346813074198
Capza2	122.954729176266	101.620468917242	-0.274936199579058	0.0215345269767004
Capzb	345.044651050783	208.241730050176	-0.728523865551813	0.00113014582855446
Car11	18.7075663934981	2.18844360030704	-3.09564478626714	0.00105763799209835
Car13	0.904622280422675	1.28521652891701	0.506624005836391	0.610852949089105
Car3	1.76756219093372	0.0793336879204215	-4.47768355038849	0.105709078734956
Car5b	15.1192502447296	2.84549296581812	-2.40963608069947	3.46373138086764e-05
Car9	153.701987779037	8.87398334969916	-4.11441016661673	0.00388074008254297
Card10	0.859146563376417	0.145470864700831	-2.56217402914094	0.0914443276103976
Card6	11.1522054528884	7.18117966404101	-0.635036282307003	0.0777518471824286
Card9	0.419391809292121	0.250774846212867	-0.741906038995871	0.493024821020559
Carf	3.32621374076119	1.64442273142775	-1.01629965840728	0.220411915727366
Carhsp1	65.871577306373	67.8771865327335	0.0432706711842645	0.771999462616673
Carkd	25.9797853857014	32.247028809595	0.31177672601962	0.178162478269376
Carm1	57.1039218475588	31.0484246803204	-0.879069760475924	0.00233949712945534
Cars	57.1700102445134	68.7918757298815	0.266979644966546	0.170552730507305
Cars2	9.92664939716792	4.82941821165256	-1.03945743667463	0.0327521501037073
Casc1	2.2750619327937	0.664376360684617	-1.77583317307139	0.0406531303266069
Casc3	31.2102451269205	36.0499373144773	0.207977062529449	0.318140913980038
Casc4	21.651640983198	13.1656435239417	-0.717698330660036	0.0293903756409206
Casc5	1.91428229411375	0.786179006860562	-1.2838738504416	0.0214604437031997
Cask	4.08153926896658	5.36672633758907	0.394928985749147	0.0704836259409494
Caskin1	1.25723908759464	0.339048226851171	-1.8906966266717	0.0652985512340023
Caskin2	6.6323218155846	3.29334605260558	-1.00995989848034	0.00144702679821337
Casp12	25.5926965362364	9.33957884438174	-1.45430276265194	0.0310619459502169
Casp2	7.01276706109818	4.45770779421577	-0.653681757612069	0.0305853784165023
Casp3	40.9765054716005	16.0014403153723	-1.35659518447298	0.00112775088383418
Casp4	21.394471116453	27.3666496572936	0.355180809437796	0.327339259113067
Casp7	9.7471075241011	4.76701292881104	-1.03188862119635	0.016874070982865
Casp8	7.37449080681513	3.75340311981557	-0.974344192067714	0.0280747312055413
Casp8ap2	4.1428222648241	3.28743958492184	-0.333649545755063	0.0438100555026838
Casp9	11.7741347092103	9.90726941248045	-0.249061649317597	0.150262177278238
Casq1	4.01488614936252	0.291563620568202	-3.78347645182961	0.0365597688617615
Casq2	21.9197178535369	5.11736733847532	-2.0987555255885	6.33727431700997e-05
Cast	104.350750258009	50.7112548083677	-1.04106309491892	0.00499395709059696
Cat	72.4915949399564	78.817225013891	0.120697225051248	0.621205364140713
Catsper2	1.19874726366884	0.42204849154625	-1.50604684907778	0.140763334786436
Catsperd	0.843740100999298	1.19370658085436	0.500577682253644	0.496117166722563
Catsperg1	0.590057294370794	0.153387069042674	-1.94367818173867	0.159525018002505
Cav1	362.018765071027	81.8920310693535	-2.14426950580665	0.003193228531864
Cav2	41.7768750159729	6.18653374090452	-2.75550136841515	0.00511682858066631
Cav3	3.44370131616356	0.165533938262678	-4.37876108023231	2.53754982969052e-07
Cbfa2t2	11.1827072650333	7.21523431684408	-0.632151345578136	0.0947176631755026
Cbfb	30.8361540815749	20.1209289115341	-0.615925931223783	0.00402936408163531
Cblb	11.343729911371	7.19175558139675	-0.657479192794613	0.0308075201522218
Cbll1	6.46476602707553	6.3575756014928	-0.0241214440240915	0.932818852603743
Cbr1	0.661627584227312	0.0960067795298955	-2.78481119322007	0.410930591951999
Cbr3	24.2141719905466	11.2148739142475	-1.11043826978741	0.0806638464006118
Cbr4	18.9808378521514	9.60947147696946	-0.982014687458387	0.0357599400707957
Cbwd1	11.8564411976394	9.92722168990269	-0.256209123395617	0.416625955505158
Cbx2	2.34280447702436	1.8060349532097	-0.375410742129651	0.550264949717924
Cbx3	46.1448761338166	16.329866383387	-1.49865747549156	0.0119736886801278
Cbx5	45.4815848351079	32.4361411593752	-0.48768033053537	0.0244222873382205
Cbx6	114.771500840369	32.4873408265614	-1.82081488249048	1.56992940739384e-05
Cbx7	1.71870021407477	0.900390890764104	-0.932694557037681	0.0402325295411339
Cbx8	14.9831529112516	10.0554544614434	-0.575362956213132	0.0128268118281972
Cby1	37.6859389513999	23.797411560618	-0.663221677673368	0.0387296797372755
Cc2d1a	27.0021910271809	12.4049976093365	-1.12215501881203	0.00411858873102795
Cc2d1b	47.8644320297583	39.6311102573447	-0.272320605417547	0.180472065963373
Ccar1	16.0200406457897	13.1193427908641	-0.288182357698477	0.0325733347368588
Ccar2	26.4713505007877	25.8788113728247	-0.032660444208677	0.604249627609227
Ccbl1	14.1530915462719	8.05323218175346	-0.813477390903044	0.176796314059893
Ccbl2	5.38935711178717	3.76105149119774	-0.518977128414185	0.123189216668244
Ccdc101	10.506136308381	22.663203248292	1.10911958057512	0.0061294206886465
Ccdc102a	33.5807307226875	11.2126726138692	-1.58250342898454	0.0117322775487849
Ccdc104	45.9014934534938	13.6464087842004	-1.75001975538152	0.00729921879584279
Ccdc112	7.89956994127979	8.46258514974539	0.0993243310345343	0.697684853784273
Ccdc114	0.527060802390901	1.29857388985587	1.30088679913915	0.069484365170955
Ccdc115	16.3601551707363	14.8451958680894	-0.140190303412107	0.397125706632058
Ccdc117	7.10279348196648	8.45371574388389	0.251199063880028	0.233735281065208
Ccdc12	51.7975949830843	26.5762690847142	-0.962746527842327	0.053543639274869
Ccdc120	3.92222058712536	1.25175083605977	-1.64772325649461	0.0783511946061937
Ccdc124	28.3634206110572	37.9561742740734	0.420303054570836	0.021325466530722
Ccdc125	9.09098295762004	0.831125475725835	-3.45129809001636	0.0419257773413434
Ccdc126	7.85590792628749	4.85435164791862	-0.694499400199383	0.0266799296611602
Ccdc127	23.6427115038217	18.0334181762705	-0.390722622008853	0.0225077955236331
Ccdc130	12.0668388568144	8.29136529190868	-0.54136619678508	0.184868033131782
Ccdc132	10.5448189269918	9.44693003010327	-0.158616843902683	0.500087179205229
Ccdc134	9.35812771772945	16.9507931149635	0.857060954026319	0.0722804375869267
Ccdc137	6.62744427979605	9.04669653371008	0.448938442196482	0.139492236317888
Ccdc146	0.60656024649926	0.358649990408901	-0.758074355726528	0.202874968671797
Ccdc151	0.568688354014254	0.305208992309411	-0.897840791481099	0.509714558564429
Ccdc163	1.8282185143051	2.66374496761814	0.543017446397689	0.0642206832199623
Ccdc167	7.30963778895736	3.33851548301491	-1.13059318773495	0.0230864711506253
Ccdc17	4.89192374264634	4.88850164186412	-0.00100957736198705	0.99644628534798
Ccdc174	13.1346339601533	11.2560580922854	-0.222674316155702	0.367314543568361
Ccdc175	1.13288714905893	0.23289969995514	-2.28222347026498	0.281088423048028
Ccdc176	2.18212889484704	1.84848557740772	-0.239392534746112	0.496344141488261
Ccdc181	9.7033872758835	2.47554511547398	-1.97074221192375	0.00197366853678812
Ccdc19	0.221631548094564	0.156363947275999	-0.503255346297299	0.404212781517088
Ccdc22	19.9931866988498	15.2712471128209	-0.388690557123772	0.0546793681891847
Ccdc25	22.1174345402416	23.7532357791536	0.102940004373825	0.522293329115327
Ccdc28a	6.39551289477397	3.43973707051322	-0.894761770951069	0.0704498934717206
Ccdc28b	3.53066925305648	0.395467339364797	-3.15831122202958	0.0432163204148156
Ccdc32	17.0075789242045	13.393732711263	-0.3446197013363	0.0479471014828143
Ccdc34	5.11181371915972	1.42561537814971	-1.84225045919896	0.000207264254755007
Ccdc39	2.19891624170436	0.993756695409003	-1.14582807140258	0.0322547262353388
Ccdc43	11.6492653881516	7.42389308814627	-0.649991140858024	0.114516256107215
Ccdc47	71.0551064611246	59.2465717932383	-0.26220665699908	0.0999614526969605
Ccdc50	88.1643487513697	52.3761917154256	-0.751284222507336	0.00373503319172949
Ccdc51	7.65973104877043	7.51116123217047	-0.0282577697007319	0.841767723933014
Ccdc53	52.5349713731827	47.6780057881785	-0.139954218933332	0.530801116968354
Ccdc58	23.4079801987008	16.6064738285806	-0.495254686126131	0.0128066018058137
Ccdc59	14.0049327453616	6.97599571207709	-1.00546399685449	0.00059542697164831
Ccdc61	9.64368411327595	7.7311846041281	-0.318894908266538	0.422188005277953
Ccdc62	3.97731756970598	3.58609835120747	-0.149380703362184	0.70556403682841
Ccdc64b	0.108845601674658	0.311499901144394	1.51694859434517	0.357218052643446
Ccdc65	5.50051727288001	3.36676151996121	-0.708205763754111	0.0414586618912858
Ccdc69	1.34651877226244	0.442747280432906	-1.60467899267824	0.231034037949984
Ccdc71	20.4374325107538	19.9182611335827	-0.0371222610322134	0.847890919507171
Ccdc77	2.53152983864036	0.900397270928276	-1.49137589995381	0.169848750168502
Ccdc8	19.0913860359728	5.80257072558567	-1.71815773899096	2.39371766353576e-05
Ccdc80	246.466423706362	21.9001850094539	-3.4923761579725	0.000104638637896749
Ccdc82	5.2824144441208	3.72806293157845	-0.502771282326971	0.0780243059938749
Ccdc86	35.8616310005127	56.3861476130104	0.652899675195041	0.0139788444453407
Ccdc90b	27.8990018988385	17.8143795558012	-0.64717127206019	0.0237849091017548
Ccdc91	19.8518389013361	20.5124341426553	0.0472260495681464	0.812101926235866
Ccdc92	6.96584308128784	6.9411382946706	-0.00512570049053587	0.974769531468451
Ccdc93	21.0790831101521	18.6180972080073	-0.179106479288729	0.1521648574444
Ccdc94	13.4365261216995	9.07591016455608	-0.566045958007716	0.0506565880086297
Ccdc97	27.352702752049	27.6885611014415	0.0176066883303372	0.858526248864277
Cchcr1	22.9547813555014	4.48669354405393	-2.35507013876326	0.000264411067405865
Ccl11	3.31884395391832	0.104954863395707	-4.98283987322468	0.284707631922707
Ccl19	0.104484062019834	0.0963514139846313	-0.116905146892658	0.25690703068295
Ccl2	105.230989605225	28.2542715732646	-1.89701872777297	0.0258404302562628
Ccl27	1.08149766551028	1.70724457875043	0.658639201583489	0.452704890905665
Ccl7	283.390723324048	4.82367801104718	-5.87651511475707	0.0112752881386165
Ccm2	47.1276592793927	60.0475046487214	0.349530266284425	0.0175742980075585
Ccna2	7.62241683060869	0.722776317248538	-3.39862736362832	0.0022482028201973
Ccnb1	5.55663090009646	0.612108631167126	-3.18235079584538	0.0208451938958048
Ccnb2	6.36559354902038	0.462814458883001	-3.78178920026268	0.0567265654608261
Ccnc	14.7997047620388	11.7363591877535	-0.334583465900734	0.00595997506426021
Ccnd1	335.617522641585	97.115261510427	-1.78904810524318	0.0053417403164628
Ccnd2	17.0202631907099	13.1856584402084	-0.368283730581879	0.00953446368028512
Ccnd3	99.2997945000571	56.7539039744413	-0.807071096523332	0.00458884241711481
Ccndbp1	31.9411699985329	28.6632887539843	-0.156213009027838	0.48534143285292
Ccne1	8.15841219136964	4.26764483324616	-0.934848283381313	0.016573760804379
Ccne2	3.85130955555822	1.61554102199397	-1.25333170272556	0.0569631948018983
Ccnf	3.7133640657566	3.40453913624354	-0.125267249363386	0.672201616750529
Ccng1	349.367096623707	132.063520337152	-1.40351173308082	8.72981517719073e-05
Ccng2	31.1490092837158	14.1003945997439	-1.14345074101192	0.000389298928746257
Ccnh	26.9831088102732	57.8037132078667	1.09910559649735	0.0376236583994205
Ccni	102.605952359814	70.6521491687409	-0.53830907506212	0.00389785522794601
Ccnk	22.1721403008989	23.0463536667985	0.0557904674574303	0.678883475455033
Ccnl1	27.7346042596568	34.002532989387	0.293955082649391	0.107499840910911
Ccnl2	62.0527629621529	55.874283612391	-0.151311020227731	0.549627462749911
Ccno	0.114456486208118	0.255854284388415	1.16052316986806	0.100669163782102
Ccnt1	0.489525201393147	0.701177403057711	0.51839636935638	0.401234533940682
Ccnt2	10.4196824690102	9.57448683546678	-0.12204424339663	0.115393660434233
Ccny	65.2632483260879	22.3957627641549	-1.54304499306525	4.43599419754063e-05
Ccp110	4.34467754196444	3.73686340863261	-0.217421274792358	0.278005482382504
Ccpg1	22.5086046695502	14.9461166767762	-0.590705935638087	0.0452890061600579
Ccpg1os	15.5065220614932	3.26278856296898	-2.248697737135	0.136173073009021
Ccr10	0.711899747729183	0.417202734417364	-0.770925476459348	0.469876166772639
Ccrl2	0.735419104287622	0.255692722766735	-1.52415555368563	0.194718971166592
Ccs	54.5447519401594	19.9662467715574	-1.44987723097836	0.000417758761655578
Ccsap	1.75212597975233	1.27432230437519	-0.459376296680646	0.432111228564577
Cct2	257.477277710143	218.072380986838	-0.239638057268887	0.107730278680666
Cct3	240.790087872406	232.230312820672	-0.0522197065336782	0.725521018779616
Cct4	233.848590328309	232.978588714384	-0.00537735814641979	0.958639141903425
Cct5	323.792673486574	339.648115698901	0.0689705085225771	0.561583768251132
Cct6a	132.388177866057	151.482866828158	0.194380333088642	0.280728303784839
Cct6b	0.504288417167174	0.219643364138148	-1.19908617548425	0.160117496585537
Cct7	161.460202481589	166.119292378468	0.0410410253661193	0.797431772429189
Cct8	172.714148572117	194.970339903201	0.174868397095689	0.148210298488759
Ccz1b	35.0589269353184	18.0839776498394	-0.955069799813303	0.0178131436939127
Cd14	57.8854444229609	4.19882396572847	-3.78514341106713	0.0172945832247197
Cd164	285.461991801902	153.459088743364	-0.89544457575855	0.0045919148904673
Cd180	48.0031166602838	0.664744685184225	-6.17418392997897	0.000248017058899054
Cd1d1	19.4664092651668	5.1818825777325	-1.90943856265708	1.02681953330906e-05
Cd200	77.1378404194412	9.41855527735528	-3.03386107096019	0.00883770322517774
Cd24	44.7080114011289	44.4551994160617	-0.00818121221076222	0.986239132568148
Cd274	1.86147899108938	0.383783982615315	-2.27808292740182	0.263910884922854
Cd276	80.5533342752814	44.4150049690719	-0.858897153767103	0.00514201488537645
Cd28	0.156545688998742	0.194269841339526	0.311478173102902	0.747209697312622
Cd2ap	44.938250054951	43.2452532047558	-0.0554021607897781	0.732333714107191
Cd2bp2	51.2897520611122	35.8737244597951	-0.515743061555337	0.0557845627656144
Cd302	10.8733073899708	0.45836119931527	-4.56816210504306	0.0162229863150921
Cd320	34.7732745975131	53.4247130874704	0.619528323062283	0.0504105841955403
Cd38	25.9226561706146	5.01004772505564	-2.37131730033661	3.03897951738078e-05
Cd3eap	24.2589921523977	25.0434464128221	0.0459135013310421	0.809667210570968
Cd44	98.1999150611791	206.493237786309	1.0723008554465	0.00927408163808791
Cd46	2.24766089546579	1.15536583979195	-0.960074647743778	0.126431662245987
Cd47	39.1671478414591	51.6952142929253	0.400386653788505	0.0458908061831452
Cd48	49.7325883176294	13.4073994158958	-1.89116208761404	0.00295418938043258
Cd55	3.01180010135917	5.89101549992664	0.967890330000776	0.022396826615293
Cd59	52.3081876643713	33.0560150843928	-0.662123967786491	0.0248443810927328
Cd63	4203.80783392773	4372.11029748557	0.056633075302516	0.490871198805249
Cd68	0.632963360935412	7.76750824060192	3.61725797008754	0.114223691584195
Cd7	0.450913353679002	0.116842407766018	-1.94828624250279	0.44560411351225
Cd72	0.445128519611637	0.360956988567937	-0.30239500133661	0.654525355223963
Cd74	2.26205335984513	0.569989005172506	-1.98862696590343	0.019808430736608
Cd80	12.5033698527559	0.340135652985743	-5.2000629287099	0.0295591158918114
Cd81	970.634291189922	361.380972496123	-1.42540728232507	0.000262267187825177
Cd82	157.963319946538	52.040495206974	-1.60188299900643	6.96857965519312e-05
Cd83	0.111629142087544	0.0961203420137535	-0.215800021717124	0.252923511203567
Cd9	399.954601470516	205.149562896573	-0.963160169779034	0.000807643426217418
Cd99	422.009949233768	265.760959711531	-0.667147823804302	0.00082521965148213
Cdadc1	23.3835822765318	14.0262345968448	-0.737368199004649	0.0161811843694014
Cdc123	78.5472482284942	44.1299154930945	-0.831803749379213	0.00129109067514747
Cdc14a	3.01779151487545	1.16272204677081	-1.3759868840789	0.0234490034854408
Cdc14b	7.73642197405064	4.76626097732029	-0.69880853839757	0.0162225184978073
Cdc16	41.7082325413304	23.1739348460326	-0.847829147683635	0.00329697169428222
Cdc20	15.9351313253865	2.74616600414619	-2.53672016545973	0.00410127473270813
Cdc23	26.2757220447657	14.5253921373687	-0.855153297196417	0.0244864163148706
Cdc25a	8.68943443752216	5.71574512762743	-0.604320694268238	0.122814351480906
Cdc25b	9.77384717401206	4.37387759751653	-1.16001369918043	0.010576090334084
Cdc25c	4.91149240720255	2.72652392816989	-0.849098652092174	0.00716569023324252
Cdc26	22.1571397400316	8.47821541828338	-1.38593912763132	0.0180071269638441
Cdc27	28.9781032530467	20.1485893206459	-0.524284333394495	0.0124073035039009
Cdc34	56.7607370036851	69.4292650511839	0.290650577721584	0.0620493958430476
Cdc37	298.803499621388	257.584921741341	-0.214148900410402	0.0500748606375852
Cdc37l1	25.4551440924677	22.8687638628489	-0.15457884709154	0.353154515965166
Cdc40	11.4980001804562	8.21406122878422	-0.485215351982199	0.0144897470783171
Cdc42	519.010488724593	403.946238034938	-0.361600399662262	0.0042556375480493
Cdc42bpa	20.6507598226351	16.6668728610957	-0.30921142244669	0.0844702702317302
Cdc42bpb	35.6943008049808	27.3911632814721	-0.38198320464773	0.0469084617609698
Cdc42bpg	1.67020783305246	0.122762134731579	-3.76609009275047	0.0851523280098696
Cdc42ep1	26.4987124183945	7.11952692355861	-1.89606897465691	0.00122160733984273
Cdc42ep2	13.1042082260948	11.0590909877999	-0.244797379928534	0.217725143241651
Cdc42ep3	16.2256317574067	11.5887864430009	-0.485545153946518	0.00588858471862044
